item-id,length,width,height
ZF003608,0,0,0
ZF003613,0.02,0.015,0.01
ZF003612,0,0,0
ZF003624,0,0,0
ZF003602,0,0,0
ZF003623,0,0,0
ZF003621,0,0,0
ZF003635,0,0,0
ZF003614,0,0,0
ZF003618,0,0,0
ZF003619,0,0,0
ZF003626,0,0,0
ZF003622,0,0,0
ZF003603,0,0,0
ZF003617,0,0,0
ZF003630,0,0,0
ZF003628,0,0,0
ZF003632,0,0,0
ZF003616,0,0,0
ZF003627,0,0,0
ZF003636,0,0,0
ZF003631,0,0,0
ZF003629,0,0,0
ZF003644,0,0,0
ZF003646,0,0,0
ZF003645,0,0,0
ZF003625,0.195,0.13,0.045
ZF003637,0,0,0
ZF003640,0.225,0.225,0.095
ZF003633,0.224,0.131,0.073
ZF003643,0,0,0
ZF003650,0,0,0
ZF003648,0,0,0
ZF003647,0,0,0
ZF003634,0,0,0
ZF003639,0,0,0
ZF003652,0,0,0
ZF003660,0,0,0
ZF003638,0,0,0
ZF003651,0,0,0
ZF003653,0.24,0.17,0.09
ZF003649,0,0,0
ZF003654,0,0,0
ZF003657,0,0,0
ZF003658,0,0,0
ZF003663,0.082,0.078,0.053
ZF003655,0,0,0
ZF003659,0,0,0
ZF003666,0.082,0.078,0.053
ZF003664,0.082,0.078,0.053
ZF003662,0,0,0
ZF003661,0,0,0
ZF003667,0.21,0.18,0.08
ZF003656,0,0,0
ZF003673,0,0,0
ZF003670,0,0,0
ZF003665,0.082,0.078,0.053
ZF003669,0,0,0
ZF003677,0,0,0
ZF003668,0,0,0
ZF003679,0,0,0
ZF003674,0,0,0
ZF003678,0,0,0
ZF003672,0,0,0
ZF003671,0,0,0
ZF003683,0,0,0
ZF003685,0,0,0
ZF003676,0,0,0
ZF003688,0,0,0
ZF003690,0,0,0
ZF003682,0,0,0
ZF003684,0,0,0
ZF003695,0,0,0
ZF003692,0,0,0
ZF003691,0,0,0
ZF003681,0,0,0
ZF003701,0,0,0
ZF003686,0,0,0
ZF003694,0,0,0
ZF003699,0,0,0
ZF003689,0,0,0
ZF003696,0,0,0
ZF003698,0,0,0
ZF003702,0,0,0
ZF003700,0,0,0
ZF003711,0,0,0
ZF003697,0,0,0
ZF003693,0,0,0
ZF003708,0,0,0
ZF003710,0,0,0
ZF003709,0,0,0
ZF003707,0,0,0
ZF003713,0,0,0
ZF003703,0,0,0
ZF003705,0,0,0
ZF003706,0,0,0
ZF003712,0,0,0
ZF003716,0.125,0.047,0.207
ZF003714,0,0,0
ZF003719,0.241,0.061,0.196
ZF003715,0,0,0
ZF003704,0,0,0
ZF003722,0,0,0
ZF003718,0.165,0.055,0.191
ZF003717,0,0,0
ZF003720,0,0,0
ZF003721,0,0,0
ZF003727,0,0,0
ZF003723,0,0,0
ZF003725,0,0,0
ZF003728,0,0,0
ZF003739,0,0,0
ZF003729,0,0,0
ZF003736,0,0,0
ZF003733,0.248,0.15,0.085
ZF003724,0,0,0
ZF003737,0,0,0
ZF003742,0,0,0
ZF003730,0,0,0
ZF003741,0.226,0.202,0
ZF003734,0.35,0.21,0.085
ZF003738,0,0,0
ZF003731,0,0,0
ZF003746,0,0,0
ZF003732,0.248,0.15,0.085
ZF003745,0,0,0
ZF003743,0.245,0.055,0.19
ZF003750,0.25,0.15,0.104
ZF003752,0.25,0.15,0.104
ZF003748,0.162,0.057,0.192
ZF003744,0,0,0
ZF003735,0.365,0.3,0.23
ZF003740,0,0,0
ZF003759,0,0,0
ZF003756,0,0,0
ZF003757,0,0,0
ZF003749,0,0,0
ZF003747,0,0,0
ZF003758,0,0,0
ZF003754,0,0,0
ZF003751,0.25,0.15,0.104
ZF003760,0,0,0
ZF003755,0,0,0
ZF003761,0,0,0
ZF003763,0,0,0
ZF003771,0,0,0
ZF003766,0.342,0.212,0.081
ZF003767,0.355,0.221,0.083
ZF003762,0,0,0
ZF003768,0.178,0.082,0.15
ZF003764,0.25,0.15,0.085
ZF003773,0.29,0.225,0.062
ZF003765,0.247,0.15,0.085
ZF003769,0.176,0.152,0.08
ZF003770,0.176,0.152,0.08
ZF003772,0.231,0.21,0.086
ZF003774,0,0,0
ZF003778,0,0,0
ZF003777,0.082,0.041,0.118
ZF003780,0,0,0
ZF003776,0,0,0
ZF003775,0,0,0
ZF003782,0,0,0
ZF003783,0,0,0
ZF003786,0,0,0
ZF003781,0,0,0
ZF003785,0,0,0
ZF003787,0,0,0
ZF003779,0,0,0
ZF003795,0,0,0
ZF003790,0,0,0
ZF003784,0,0,0
ZF003788,0,0,0
ZF003797,0,0,0
ZF003792,0,0,0
ZF003794,0,0,0
ZF003805,0.253,0.154,0.086
ZF003796,0.121,0.082,0.153
ZF003793,0,0,0
ZF003800,0.121,0.082,0.153
ZF003804,0,0,0
ZF003801,0.12,0.08,0.153
ZF003791,0.176,0.152,0.08
ZF003811,0,0,0
ZF003806,0.392,0.225,0.181
ZF003803,0,0,0
ZF003789,0,0,0
ZF003799,0.118,0.08,0.137
ZF003808,0.21,0.18,0.08
ZF003812,0.23,0.21,0.085
ZF003798,0,0,0
ZF003807,0.21,0.18,0.08
ZF003810,0,0,0
ZF003813,0,0,0
ZF003809,0,0,0
ZF003827,0.26,0.205,0.075
ZF003817,0,0,0
ZF003828,0.26,0.2,0.075
ZF003815,0,0,0
ZF003818,0,0,0
ZF003814,0,0,0
ZF003831,0.27,0.235,0.09
ZF003816,0.392,0.225,0.184
ZF003821,0,0,0
ZF003825,0.226,0.226,0.1
ZF003820,0,0,0
ZF003830,0.275,0.235,0.089
ZF003826,0.181,0.181,0.073
ZF003819,0,0,0
ZF003839,0.342,0.088,0.25
ZF003832,0,0,0
ZF003829,0.26,0.205,0.075
ZF003833,0.296,0.073,0.211
ZF003846,0.268,0.088,0.236
ZF003834,0.296,0.21,0.075
ZF003836,0,0,0
ZF003835,0,0,0
ZF003837,0,0,0
ZF003847,0.351,0.092,0.252
ZF003845,0.181,0.181,0.073
ZF003849,0.351,0.094,0.251
ZF003852,0.26,0.205,0.075
ZF003854,0,0,0
ZF003838,0,0,0
ZF003843,0.296,0.078,0
ZF003851,0.26,0.205,0.075
ZF003861,0,0,0
ZF003840,0.3,0.225,0.08
ZF003848,0.27,0.235,0.086
ZF003841,0.325,0.23,0.08
ZF003869,0.21,0.18,0.085
ZF003842,0.222,0.073,0.201
ZF003844,0,0,0
ZF003856,0,0,0
ZF003859,0,0,0
ZF003857,0,0,0
ZF003858,0,0,0
ZF003862,0,0,0
ZF003850,0.26,0.205,0.075
ZF003855,0,0,0
ZF003853,0.18,0.18,0.08
ZF003860,0,0,0
ZF003866,0,0,0
ZF003863,0,0,0
ZF003864,0,0,0
ZF003868,0.255,0.219,0.136
ZF003870,0,0,0
ZF003867,0,0,0
ZF003873,0,0,0
ZF003872,0.21,0.18,0.085
ZF003875,0,0,0
ZF003886,0,0,0
ZF003880,0,0,0
ZF003881,0,0,0
ZF003878,0,0,0
ZF003883,0,0,0
ZF003884,0,0,0
ZF003888,0,0,0
ZF003877,0,0,0
ZF003876,0,0,0
ZF003879,0,0,0
ZF003882,0,0,0
ZF003893,0.25,0.15,0.105
ZF003885,0,0,0
ZF003892,0,0,0
ZF003887,0,0,0
ZF003889,0,0,0
ZF003896,0,0,0
ZF003899,0,0,0
ZF003890,0,0,0
ZF003891,0.25,0.15,0.124
ZF003898,0,0,0
ZF003902,0.18,0.18,0.07
ZF003900,0,0,0
ZF003897,0,0,0
ZF003895,0,0,0
ZF003901,0.18,0.18,0.07
ZF003905,0,0,0
ZF003906,0,0,0
ZF003894,0,0,0
ZF003903,0,0,0
ZF003907,0.23,0.23,0.11
ZF003919,0,0,0
ZF003909,0,0,0
ZF003904,0,0,0
ZF003918,0,0,0
ZF003910,0,0,0
ZF003908,0,0,0
ZF003916,0,0,0
ZF003912,0,0,0
ZF003914,0,0,0
ZF003920,0,0,0
ZF003911,0,0,0
ZF003922,0.25,0.24,0.06
ZF003923,0,0,0
ZF003924,0,0,0
ZF003917,0,0,0
ZF003913,0,0,0
ZF003930,0,0,0
ZF003921,0.25,0.15,0.105
ZF003927,0,0,0
ZF003928,0,0,0
ZF003933,0,0,0
ZF003947,0,0,0
ZF003925,0,0,0
ZF003931,0,0,0
ZF003959,0.23,0.23,0.1
ZF003926,0,0,0
ZF003929,0,0,0
ZF003932,0.23,0.21,0.09
ZF003948,0,0,0
ZF003953,0,0,0
ZF003957,0,0,0
ZF003949,0.268,0.089,0.233
ZF003950,0.275,0.24,0.09
ZF003958,0,0,0
ZF003954,0,0,0
ZF003952,0.23,0.21,0.085
ZF003970,0.097,0.078,0.204
ZF003939,0,0,0
ZF003966,0,0,0
ZF003967,0,0,0
ZF003965,0,0,0
ZF003963,0,0,0
ZF003962,0,0,0
ZF003960,0.23,0.23,0.095
ZF003972,0.297,0.075,0.222
ZF003961,0,0,0
ZF003978,0,0,0
ZF003968,0,0,0
ZF003984,0,0,0
ZF003964,0,0,0
ZF003969,0,0,0
ZF003971,0.33,0.23,0.08
ZF003981,0,0,0
ZF003973,0.343,0.074,0.251
ZF003976,0.275,0.235,0.087
ZF003979,0,0,0
ZF003977,0,0,0
ZF003980,0,0,0
ZF003975,0.3,0.2,0.075
ZF003982,0,0,0
ZF003985,0,0,0
ZF003983,0.25,0.155,0.105
ZF003988,0,0,0
ZF003993,0,0,0
ZF003989,0,0,0
ZF003991,0,0,0
ZF003986,0,0,0
ZF003999,0.32,0.22,0.08
ZF003987,0,0,0
ZF003992,0,0,0
ZF003990,0,0,0
ZF004002,0.21,0.165,0.03
ZF003994,0,0,0
ZF003995,0.356,0.254,0.096
ZF004004,0.392,0.225,0.184
ZF003998,0,0,0
ZF003997,0,0,0
ZF004001,0.32,0.22,0.08
ZF004000,0.32,0.22,0.08
ZF004009,0.25,0.15,0.11
ZF004012,0.32,0.22,0.08
ZF003996,0,0,0
ZF004003,0,0,0
ZF004008,0.29,0.17,0.11
ZF004005,0.23,0.21,0.106
ZF004007,0.29,0.11,0.169
ZF004006,0.231,0.21,0.085
ZF004010,0.32,0.22,0.08
ZF004016,0.275,0.275,0.086
ZF004013,0.296,0.102,0.229
ZF004022,0,0,0
ZF004019,0,0,0
ZF004014,0.275,0.275,0.086
ZF004011,0.32,0.22,0.08
ZF004025,0.275,0.275,0.086
ZF004015,0.275,0.275,0.086
ZF004021,0,0,0
ZF004027,0.275,0.275,0.086
ZF004024,0,0,0
ZF004018,0,0,0
ZF004033,0,0,0
ZF004026,0.275,0.275,0.086
ZF004029,0.275,0.275,0.086
ZF004020,0,0,0
ZF004032,0,0,0
ZF004028,0.275,0.275,0.086
ZF004023,0,0,0
ZF004043,0.21,0.18,0.123
ZF004034,0,0,0
ZF004041,0.19,0.165,0.05
ZF004045,0.27,0.21,0.085
ZF004039,0.344,0.252,0.087
ZF004035,0.35,0.25,0.09
ZF004042,0.245,0.19,0.075
ZF004048,0.21,0.18,0.123
ZF004046,0.2,0.14,0.084
ZF004047,0.21,0.18,0.08
ZF004044,0.21,0.18,0.123
ZF004036,0.35,0.252,0.09
ZF004040,0.23,0.21,0.11
ZF004050,0,0,0
ZF004057,0,0,0
ZF004052,0.26,0.225,0.05
ZF004054,0,0,0
ZF004058,0,0,0
ZF004051,0.21,0.18,0.08
ZF004066,0.25,0.15,0.11
ZF004056,0,0,0
ZF004049,0.21,0.18,0.123
ZF004062,0.25,0.15,0.085
ZF004053,0.296,0.075,0.211
ZF004067,0.25,0.15,0.106
ZF004060,0,0,0
ZF004059,0,0,0
ZF004065,0,0,0
ZF004061,0.25,0.15,0.11
ZF004071,0.25,0.15,0.11
ZF004055,0,0,0
ZF004064,0.25,0.15,0.11
ZF004079,0.347,0.212,0.087
ZF004073,0.25,0.15,0.085
ZF004070,0.25,0.15,0.11
ZF004063,0.145,0.08,0.045
ZF004077,0,0,0
ZF004068,0.25,0.15,0.105
ZF004076,0.21,0.18,0.123
ZF004072,0.25,0.15,0.11
ZF004074,0,0,0
ZF004075,0,0,0
ZF004078,0.23,0.23,0.095
ZF004083,0.27,0.235,0.091
ZF004089,0,0,0
ZF004085,0.268,0.233,0.092
ZF004091,0,0,0
ZF004088,0,0,0
ZF004082,0.347,0.212,0.087
ZF004081,0.347,0.212,0.087
ZF004080,0.25,0.15,0.1
ZF004086,0.269,0.233,0.086
ZF004084,0.268,0.234,0.089
ZF004092,0,0,0
ZF004093,0,0,0
ZF004097,0.3,0.2,0.077
ZF004090,0,0,0
ZF004094,0,0,0
ZF004087,0.21,0.18,0.123
ZF004096,0,0,0
ZF004103,0.5,0.33,0.287
ZF004095,0.21,0.18,0.123
ZF004107,0,0,0
ZF004108,0,0,0
ZF004104,0,0,0
ZF004105,0.35,0.255,0.08
ZF004102,0.125,0.111,0.053
ZF004099,0,0,0
ZF004101,0.28,0.14,0.078
ZF004098,0,0,0
ZF004110,0,0,0
ZF004106,0,0,0
ZF004100,0,0,0
ZF004109,0,0,0
ZF004112,0.25,0.15,0.11
ZF004113,0.245,0.145,0.11
ZF004111,0.2,0.122,0.07
ZF004115,0,0,0
ZF004117,0,0,0
ZF004118,0,0,0
ZF004119,0,0,0
ZF004124,0.105,0.048,0.136
ZF004121,0,0,0
ZF004114,0,0,0
ZF004116,0,0,0
ZF004126,0.212,0.127,0.057
ZF004127,0.22,0.182,0.089
ZF004128,0.18,0.105,0.082
ZF004129,0.225,0.09,0.189
ZF004132,0,0,0
ZF004122,0,0,0
ZF004125,0.23,0.165,0.15
ZF004135,0,0,0
ZF004120,0.22,0.073,0.2
ZF004144,0.343,0.089,0.249
ZF004133,0,0,0
ZF004143,0.343,0.251,0.089
ZF004153,0,0,0
ZF004137,0,0,0
ZF004130,0.131,0.057,0.183
ZF004134,0,0,0
ZF004139,0,0,0
ZF004145,0.21,0.175,0.08
ZF004142,0,0,0
ZF004136,0,0,0
ZF004151,0.213,0.181,0.069
ZF004147,0.26,0.2,0.08
ZF004141,0,0,0
ZF004148,0.26,0.2,0.08
ZF004150,0.26,0.21,0.1
ZF004152,0,0,0
ZF004180,0,0,0
ZF004149,0,0,0
ZF004189,0.22,0.15,0.07
ZF004173,0.268,0.084,0.235
ZF004182,0,0,0
ZF004146,0.22,0.13,0.08
ZF004174,0.215,0.18,0.07
ZF004185,0,0,0
ZF004183,0,0,0
ZF004181,0,0,0
ZF004184,0,0,0
ZF004175,0,0,0
ZF004186,0.163,0.061,0.194
ZF004191,0.181,0.18,0.071
ZF004188,0.22,0.145,0.075
ZF004187,0.22,0.15,0.07
ZF004193,0.322,0.222,0.08
ZF004194,0.322,0.222,0.08
ZF004192,0.181,0.18,0.071
ZF004190,0.181,0.18,0.071
ZF004195,0.322,0.222,0.08
ZF004198,0.26,0.2,0.08
ZF004201,0.21,0.18,0.08
ZF004197,0.183,0.18,0.072
ZF004200,0.21,0.18,0.08
ZF004204,0,0,0
ZF004203,0,0,0
ZF004206,0.21,0.18,0.08
ZF004199,0.21,0.18,0.08
ZF004210,0.16,0.083,0.19
ZF004215,0,0,0
ZF004202,0,0,0
ZF004196,0.322,0.222,0.08
ZF004205,0,0,0
ZF004207,0.301,0.253,0.172
ZF004209,0.32,0.24,0.201
ZF004211,0.27,0.215,0.185
ZF004217,0,0,0
ZF004214,0,0,0
ZF004212,0,0,0
ZF004213,0,0,0
ZF004218,0,0,0
ZF004225,0.185,0.072,0.188
ZF004221,0,0,0
ZF004226,0,0,0
ZF004216,0,0,0
ZF004222,0.271,0.176,0.176
ZF004229,0,0,0
ZF004224,0.211,0.078,0.19
ZF004220,0.25,0.15,0.09
ZF004230,0.166,0.081,0.197
ZF004242,0,0,0
ZF004227,0.268,0.234,0.087
ZF004240,0.3,0.21,0
ZF004231,0.163,0.042,0.093
ZF004235,0.18,0.08,0.24
ZF004223,0,0,0
ZF004233,0,0,0
ZF004234,0.17,0.14,0.09
ZF004232,0.183,0.073,0.188
ZF004236,0.17,0.14,0.09
ZF004241,0.3,0.225,0.079
ZF004239,0.147,0.057,0.201
ZF004237,0,0,0
ZF004249,0.123,0.043,0.205
ZF004228,0.268,0.234,0.087
ZF004238,0.147,0.058,0.2
ZF004245,0.324,0.081,0.229
ZF004243,0,0,0
ZF004247,0.22,0.07,0.2
ZF004244,0,0,0
ZF004248,0.123,0.043,0.206
ZF004246,0.22,0.072,0
ZF004253,0.168,0.095,0.175
ZF004250,0.123,0.042,0.207
ZF004251,0.125,0.045,0.21
ZF004252,0.22,0.073,0.223
ZF004258,0.26,0.21,0.08
ZF004259,0.26,0.21,0.08
ZF004254,0.368,0.258,0.103
ZF004257,0.26,0.203,0.074
ZF004255,0.338,0.242,0.194
ZF004260,0.26,0.21,0.08
ZF004262,0.18,0.18,0.07
ZF004256,0.503,0.202,0.292
ZF004261,0.26,0.21,0.08
ZF004266,0.21,0.18,0.08
ZF004270,0,0,0
ZF004263,0.21,0.18,0.08
ZF004275,0,0,0
ZF004265,0,0,0
ZF004271,0.25,0.2,0.08
ZF004277,0.25,0.2,0.08
ZF004268,0,0,0
ZF004274,0.21,0.16,0.14
ZF004281,0.225,0.19,0.09
ZF004278,0.25,0.15,0.11
ZF004272,0,0,0
ZF004269,0,0,0
ZF004279,0,0,0
ZF004282,0.249,0.151,0.107
ZF004267,0,0,0
ZF004286,0.249,0.151,0.107
ZF004273,0.21,0.16,0.14
ZF004280,0,0,0
ZF004287,0.249,0.151,0.107
ZF004284,0.249,0.151,0.107
ZF004291,0.22,0.22,0.065
ZF004285,0.249,0.151,0.107
ZF004292,0.19,0.12,0.11
ZF004283,0.249,0.151,0.107
ZF004288,0.249,0.151,0.107
ZF004302,0.27,0.2,0.08
ZF004298,0.26,0.2,0.08
ZF004290,0.19,0.16,0.075
ZF004303,0.25,0.2,0.08
ZF004300,0.25,0.15,0.09
ZF004293,0.19,0.12,0.11
ZF004294,0.189,0.16,0.08
ZF004289,0.185,0.15,0.065
ZF004299,0.12,0.08,0.03
ZF004307,0,0,0
ZF004296,0.23,0.23,0.1
ZF004297,0.249,0.152,0.108
ZF004306,0.205,0.185,0.07
ZF004295,0.2,0.145,0.108
ZF004308,0,0,0
ZF004305,0.27,0.2,0.075
ZF004304,0.23,0.23,0.1
ZF004301,0.09,0.09,0.04
ZF004313,0,0,0
ZF004312,0,0,0
ZF004320,0,0,0
ZF004315,0,0,0
ZF004317,0,0,0
ZF004318,0,0,0
ZF004311,0,0,0
ZF004310,0,0,0
ZF004321,0,0,0
ZF004309,0,0,0
ZF004316,0,0,0
ZF004322,0,0,0
ZF004314,0,0,0
ZF004323,0,0,0
ZF004328,0.09,0.09,0.04
ZF004319,0,0,0
ZF004336,0,0,0
ZF004327,0.09,0.09,0.04
ZF004326,0.09,0.09,0.04
ZF004335,0,0,0
ZF004324,0,0,0
ZF004333,0.263,0.21,0.135
ZF004342,0.25,0.07,0.219
ZF004334,0.222,0.222,0.096
ZF004341,0.173,0.168,0.095
ZF004345,0.35,0.251,0.092
ZF004325,0.09,0.09,0.04
ZF004344,0.273,0.065,0.235
ZF004349,0.27,0.235,0.085
ZF004338,0,0,0
ZF004340,0,0,0
ZF004346,0.35,0.251,0.092
ZF004351,0,0,0
ZF004337,0,0,0
ZF004353,0,0,0
ZF004356,0,0,0
ZF004343,0.274,0.062,0.232
ZF004339,0,0,0
ZF004348,0.27,0.235,0.085
ZF004347,0.35,0.25,0.095
ZF004352,0,0,0
ZF004354,0,0,0
ZF004365,0,0,0
ZF004355,0,0,0
ZF004363,0.276,0.235,0.087
ZF004350,0,0,0
ZF004360,0,0,0
ZF004357,0.23,0.23,0.095
ZF004366,0,0,0
ZF004364,0,0,0
ZF004361,0,0,0
ZF004368,0,0,0
ZF004369,0,0,0
ZF004358,0,0,0
ZF004373,0,0,0
ZF004359,0,0,0
ZF004371,0,0,0
ZF004362,0.392,0.225,0.184
ZF004375,0,0,0
ZF004376,0,0,0
ZF004377,0,0,0
ZF004374,0,0,0
ZF004380,0,0,0
ZF004385,0.25,0.15,0.087
ZF004370,0,0,0
ZF004378,0,0,0
ZF004367,0,0,0
ZF004379,0,0,0
ZF004386,0.232,0.22,0.103
ZF004382,0.27,0.236,0.09
ZF004387,0.509,0.323,0.289
ZF004381,0,0,0
ZF004383,0,0,0
ZF004384,0,0,0
ZF004396,0.36,0.25,0.095
ZF004389,0.35,0.253,0.095
ZF004390,0.54,0.365,0.325
ZF004395,0.353,0.255,0.093
ZF004398,0.225,0.2,0.075
ZF004388,0,0,0
ZF004397,0.27,0.235,0.09
ZF004393,0.343,0.081,0.251
ZF004401,0,0,0
ZF004394,0.225,0.07,0.201
ZF004391,0.343,0.251,0.078
ZF004400,0,0,0
ZF004402,0,0,0
ZF004404,0,0,0
ZF004399,0,0,0
ZF004407,0,0,0
ZF004392,0.27,0.09,0.236
ZF004403,0,0,0
ZF004406,0,0,0
ZF004410,0.347,0.25,0.09
ZF004409,0.269,0.235,0.084
ZF004412,0.269,0.235,0.084
ZF004413,0.269,0.235,0.084
ZF004411,0,0,0
ZF004408,0.249,0.072,0.217
ZF004425,0,0,0
ZF004405,0,0,0
ZF004418,0,0,0
ZF004419,0,0,0
ZF004417,0,0,0
ZF004416,0,0,0
ZF004426,0,0,0
ZF004414,0.347,0.25,0.09
ZF004420,0.162,0.055,0.191
ZF004427,0,0,0
ZF004428,0,0,0
ZF004424,0,0,0
ZF004415,0,0,0
ZF004422,0.29,0.225,0.062
ZF004437,0,0,0
ZF004431,0,0,0
ZF004423,0.212,0.08,0.193
ZF004429,0,0,0
ZF004433,0,0,0
ZF004435,0.344,0.088,0.253
ZF004430,0,0,0
ZF004441,0,0,0
ZF004439,0,0,0
ZF004436,0,0,0
ZF004443,0,0,0
ZF004438,0,0,0
ZF004432,0,0,0
ZF004440,0,0,0
ZF004445,0,0,0
ZF004446,0,0,0
ZF004442,0,0,0
ZF004444,0,0,0
ZF004452,0.3,0.23,0.1
ZF004449,0,0,0
ZF004448,0,0,0
ZF004451,0.248,0.15,0.107
ZF004454,0,0,0
ZF004461,0,0,0
ZF004457,0.22,0.22,0.09
ZF004467,0.21,0.21,0.07
ZF004475,0.269,0.089,0.234
ZF004462,0.22,0.22,0.09
ZF004478,0.275,0.235,0.087
ZF004450,0.32,0.22,0.08
ZF004463,0,0,0
ZF004458,0,0,0
ZF004465,0.35,0.22,0.08
ZF004470,0,0,0
ZF004466,0,0,0
ZF004464,0.35,0.22,0.08
ZF004459,0.22,0.22,0.09
ZF004460,0.22,0.22,0.09
ZF004453,0,0,0
ZF004474,0,0,0
ZF004468,0,0,0
ZF004469,0,0,0
ZF004472,0,0,0
ZF004473,0,0,0
ZF004484,0.275,0.235,0.087
ZF004479,0,0,0
ZF004477,0.27,0.235,0.09
ZF004480,0.275,0.24,0.095
ZF004495,0.087,0.033,0.13
ZF004483,0.273,0.235,0.09
ZF004491,0.081,0.057,0.081
ZF004476,0.267,0.234,0.086
ZF004486,0.2,0.125,0.067
ZF004498,0.21,0.16,0.14
ZF004471,0,0,0
ZF004482,0.27,0.235,0.088
ZF004492,0.081,0.06,0.085
ZF004485,0.27,0.09,0.234
ZF004489,0.081,0.06,0.084
ZF004493,0.082,0.06,0.086
ZF004501,0,0,0
ZF004490,0.081,0.06,0.085
ZF004496,0.136,0.101,0.05
ZF004499,0.21,0.16,0.14
ZF004509,0.35,0.25,0.091
ZF004505,0,0,0
ZF004506,0.27,0.235,0.091
ZF004504,0,0,0
ZF004502,0,0,0
ZF004515,0,0,0
ZF004508,0.27,0.235,0.091
ZF004503,0,0,0
ZF004497,0.136,0.101,0.05
ZF004512,0.27,0.235,0.091
ZF004507,0.27,0.235,0.091
ZF004517,0,0,0
ZF004513,0,0,0
ZF004510,0.35,0.25,0.091
ZF004500,0.24,0.19,0.055
ZF004511,0,0,0
ZF004529,0.224,0.189,0.089
ZF004524,0.158,0.142,0.078
ZF004514,0,0,0
ZF004518,0.145,0.137,0.063
ZF004516,0.132,0.053,0.185
ZF004519,0.22,0.19,0.09
ZF004526,0.18,0.133,0.067
ZF004522,0.22,0.19,0.09
ZF004528,0.206,0.13,0.06
ZF004527,0.22,0.188,0.088
ZF004523,0.22,0.19,0.09
ZF004538,0.272,0.088,0.237
ZF004531,0.325,0.24,0.201
ZF004521,0.192,0.175,0.065
ZF004532,0,0,0
ZF004549,0,0,0
ZF004525,0.206,0.13,0.06
ZF004530,0.193,0.193,0.053
ZF004535,0.275,0.24,0.091
ZF004551,0.21,0.13,0.07
ZF004520,0.193,0.185,0.073
ZF004542,0,0,0
ZF004534,0.27,0.237,0.09
ZF004536,0.36,0.255,0.095
ZF004545,0,0,0
ZF004541,0.273,0.238,0.086
ZF004548,0,0,0
ZF004540,0.211,0.062,0.196
ZF004544,0,0,0
ZF004537,0.265,0.237,0.087
ZF004546,0,0,0
ZF004539,0.198,0.122,0.067
ZF004553,0.31,0.24,0.11
ZF004547,0.3,0.23,0.103
ZF004543,0,0,0
ZF004552,0.21,0.13,0.07
ZF004554,0.31,0.24,0.11
ZF004558,0.31,0.24,0.11
ZF004560,0,0,0
ZF004555,0.26,0.16,0.09
ZF004557,0,0,0
ZF004556,0.31,0.24,0.11
ZF004564,0.31,0.24,0.11
ZF004567,0.297,0.203,0.073
ZF004562,0,0,0
ZF004566,0.395,0.24,0.085
ZF004568,0.15,0.05,0.221
ZF004573,0.3,0.23,0.1
ZF004550,0,0,0
ZF004561,0,0,0
ZF004563,0.31,0.24,0.11
ZF004559,0.165,0.1,0.144
ZF004569,0.151,0.05,0.221
ZF004572,0,0,0
ZF004565,0,0,0
ZF004575,0.114,0.023,0.092
ZF004580,0.249,0.151,0.086
ZF004576,0.159,0.148,0.078
ZF004581,0.249,0.151,0.086
ZF004578,0.352,0.221,0.083
ZF004588,0.27,0.235,0.091
ZF004574,0,0,0
ZF004582,0.27,0.235,0.091
ZF004583,0.249,0.151,0.086
ZF004577,0.248,0.151,0.106
ZF004586,0.3,0.23,0.101
ZF004585,0.249,0.151,0.086
ZF004593,0.281,0.246,0.014
ZF004590,0.167,0.085,0.046
ZF004587,0.35,0.25,0.091
ZF004595,0.3,0.23,0.103
ZF004594,0,0,0
ZF004598,0.275,0.235,0.087
ZF004584,0.27,0.235,0.091
ZF004589,0.27,0.235,0.091
ZF004596,0.3,0.23,0.103
ZF004606,0.27,0.235,0.091
ZF004604,0.277,0.059,0.212
ZF004592,0.271,0.09,0.237
ZF004602,0.27,0.235,0.091
ZF004591,0.321,0.221,0.09
ZF004609,0.27,0.235,0.091
ZF004600,0.15,0.06,0.2
ZF004599,0,0,0
ZF004608,0.27,0.235,0.091
ZF004597,0,0,0
ZF004616,0.27,0.24,0.091
ZF004611,0.52,0.36,0.31
ZF004612,0.226,0.075,0.182
ZF004605,0.23,0.23,0.1
ZF004615,0.36,0.254,0.096
ZF004617,0.248,0.15,0.106
ZF004607,0.27,0.235,0.091
ZF004619,0,0,0
ZF004618,0.248,0.15,0.106
ZF004601,0.27,0.235,0.091
ZF004613,0.277,0.059,0.212
ZF004626,0,0,0
ZF004614,0,0,0
ZF004624,0,0,0
ZF004622,0,0,0
ZF004620,0,0,0
ZF004625,0,0,0
ZF004623,0.248,0.15,0.106
ZF004629,0.25,0.16,0.09
ZF004633,0.3,0.23,0.1
ZF004627,0,0,0
ZF004632,0,0,0
ZF004628,0.25,0.202,0.083
ZF004635,0,0,0
ZF004637,0,0,0
ZF004630,0.25,0.16,0.09
ZF004621,0.248,0.15,0.106
ZF004631,0.225,0.225,0.105
ZF004636,0,0,0
ZF004638,0,0,0
ZF004639,0,0,0
ZF004641,0,0,0
ZF004634,0.23,0.23,0.1
ZF004646,0.23,0.23,0.1
ZF004643,0,0,0
ZF004645,0,0,0
ZF004654,0,0,0
ZF004642,0,0,0
ZF004644,0,0,0
ZF004640,0,0,0
ZF004647,0.23,0.23,0.1
